"NUMERO_OS";"DATA_ABERTURA_OS";"DATA_ENCERRAMENTO_OS";"MEIO_SOLICITACAO";"CIDADE";"BAIRRO";"QUANTIDADE_REITERACAO";"DIAMETRO_REDE"
41429569;"21/07/2017";"10/08/2017";6;MORENO;JOAO PAULO II;0;32
40893530;"21/03/2017";"21/03/2017";1;MORENO;JOAO PAULO II;0;60
40865131;"13/03/2017";"21/03/2017";1;MORENO;JOAO PAULO II;0;60
41255143;"13/06/2017";"19/06/2017";6;MORENO;JOAO PAULO II;0;32
41278359;"21/06/2017";"21/06/2017";6;MORENO;JOAO PAULO II;0;20
41272881;"19/06/2017";"21/06/2017";6;MORENO;JOAO PAULO II;0;32
40743207;"16/02/2017";"16/02/2017";6;MORENO;JOAO PAULO II;0;20
41607053;"22/08/2017";"22/08/2017";8;MORENO;JOAO PAULO II;0;50
41607879;"22/08/2017";"22/08/2017";8;MORENO;JOAO PAULO II;0;3.4
41607497;"22/08/2017";"22/08/2017";8;MORENO;JOAO PAULO II;0;50
41608100;"22/08/2017";"22/08/2017";8;MORENO;JOAO PAULO II;0;50
41604525;"21/08/2017";"21/08/2017";8;MORENO;JOAO PAULO II;0;50
41014757;"24/04/2017";"27/04/2017";6;MORENO;JOAO PAULO II;0;32
41515676;"01/08/2017";"07/08/2017";1;MORENO;JOAO PAULO II;0;32
41270583;"19/06/2017";"20/06/2017";8;MORENO;JOAO PAULO II;0;60
40733405;"14/02/2017";"16/02/2017";1;MORENO;JOAO PAULO II;0;50
41182502;"24/05/2017";"25/05/2017";1;MORENO;JOAO PAULO II;0;150
41001485;"20/04/2017";"17/05/2017";6;MORENO;JOAO PAULO II;0;32
41732887;"20/09/2017";"30/09/2017";6;MORENO;COHAB;0;20
41819715;"05/10/2017";"09/10/2017";6;MORENO;COHAB;0;20
40805168;"03/03/2017";"03/03/2017";4;MORENO;COHAB;0;60
41583217;"15/08/2017";"21/08/2017";6;MORENO;COHAB;0;20
41599958;"21/08/2017";"21/08/2017";6;MORENO;COHAB;0;20
42046602;"13/11/2017";"17/11/2017";1;MORENO;COHAB;0;20
41270355;"19/06/2017";"05/07/2017";4;MORENO;COHAB;0;20
41253889;"13/06/2017";"21/06/2017";6;MORENO;COHAB;0;20
42169026;"06/12/2017";"07/12/2017";6;MORENO;COHAB;1;1
41699915;"12/09/2017";"13/09/2017";6;MORENO;COHAB;1;200
40885723;"17/03/2017";"17/03/2017";4;MORENO;COHAB;0;32
41611831;"23/08/2017";"30/08/2017";1;MORENO;COHAB;2;20
40896137;"22/03/2017";"06/04/2017";4;MORENO;COHAB;0;20
40732146;"14/02/2017";"15/02/2017";1;MORENO;COHAB;0;20
41103684;"11/05/2017";"12/05/2017";1;MORENO;COHAB;1;20
41583329;"15/08/2017";"21/08/2017";4;MORENO;COHAB;0;20
41791821;"29/09/2017";"30/09/2017";6;MORENO;LIBERDADE;0;20
41612701;"24/08/2017";"08/12/2017";6;MORENO;LIBERDADE;1;1
41589989;"16/08/2017";"24/08/2017";6;MORENO;LIBERDADE;1;20
42169022;"06/12/2017";"20/01/2018";6;MORENO;LIBERDADE;3;1
41611711;"23/08/2017";"05/09/2017";6;MORENO;LIBERDADE;3;200
41180513;"24/05/2017";"29/05/2017";4;MORENO;LIBERDADE;0;20
40952220;"03/04/2017";"05/04/2017";6;MORENO;LIBERDADE;0;20
40886043;"17/03/2017";"17/03/2017";4;MORENO;LIBERDADE;0;20
41699699;"12/09/2017";"12/09/2017";6;MORENO;LIBERDADE;1;32
41701230;"12/09/2017";"12/09/2017";6;MORENO;LIBERDADE;1;32
41220921;"02/06/2017";"14/06/2017";6;MORENO;LIBERDADE;0;20
40733239;"14/02/2017";"15/02/2017";6;MORENO;LIBERDADE;0;20
41326661;"28/06/2017";"04/07/2017";6;MORENO;LIBERDADE;0;20
42023666;"09/11/2017";"17/11/2017";1;MORENO;LIBERDADE;0;20
41396815;"14/07/2017";"20/09/2017";6;MORENO;LIBERDADE;1;60
40803485;"02/03/2017";"03/03/2017";6;MORENO;LIBERDADE;0;20
40959817;"05/04/2017";"11/04/2017";1;MORENO;LIBERDADE;0;75
41612089;"23/08/2017";"05/09/2017";4;MORENO;LIBERDADE;0;20
41253675;"13/06/2017";"19/06/2017";4;MORENO;LIBERDADE;0;20
40951642;"03/04/2017";"04/04/2017";1;MORENO;LIBERDADE;0;25
42169017;"06/12/2017";"08/12/2017";1;MORENO;LIBERDADE;0;1
41328363;"28/06/2017";"05/07/2017";1;MORENO;LIBERDADE;0;20
41687807;"05/09/2017";"11/09/2017";1;MORENO;LIBERDADE;0;20
40534029;"09/01/2017";"11/01/2017";6;MORENO;OLARIA;0;20
41583976;"15/08/2017";"22/08/2017";6;MORENO;OLARIA;0;20
42192906;"13/12/2017";"25/01/2018";6;MORENO;OLARIA;0;20
40812438;"06/03/2017";"07/03/2017";6;MORENO;OLARIA;2;20
41752466;"22/09/2017";"25/09/2017";1;MORENO;OLARIA;0;250
41919254;"25/10/2017";"31/10/2017";1;MORENO;OLARIA;0;20
40935022;"29/03/2017";"05/04/2017";6;MORENO;OLARIA;0;32
40793478;"23/02/2017";"23/02/2017";1;MORENO;OLARIA;0;20
40793525;"23/02/2017";"24/02/2017";1;MORENO;OLARIA;0;25
40812343;"06/03/2017";"07/03/2017";1;MORENO;OLARIA;0;20
41090398;"08/05/2017";"08/05/2017";4;MORENO;OLARIA;0;20
41690776;"06/09/2017";"23/10/2017";6;MORENO;BONANÇA;1;20
40736461;"14/02/2017";"17/02/2017";6;MORENO;BONANÇA;0;6.3
41731246;"20/09/2017";"26/09/2017";6;MORENO;BONANÇA;0;60
41711679;"14/09/2017";"26/09/2017";6;MORENO;BONANÇA;0;20
41211221;"30/05/2017";"09/06/2017";6;MORENO;BONANÇA;1;60
40708266;"10/02/2017";"21/02/2017";6;MORENO;BONANÇA;0;20
41651264;"29/08/2017";"29/08/2017";1;MORENO;BONANÇA;0;20
41589255;"16/08/2017";"16/08/2017";6;MORENO;BONANÇA;0;150
41014759;"24/04/2017";"27/04/2017";6;MORENO;BONANÇA;1;20
41529558;"04/08/2017";"01/09/2017";6;MORENO;BONANÇA;0;75
41678364;"01/09/2017";"01/09/2017";6;MORENO;BONANÇA;0;75
41711888;"14/09/2017";"22/09/2017";6;MORENO;BONANÇA;0;32
42191501;"13/12/2017";"20/01/2018";6;MORENO;BONANÇA;0;60
41265927;"16/06/2017";"16/06/2017";6;MORENO;BONANÇA;0;150
40734008;"14/02/2017";"15/02/2017";4;MORENO;BONANÇA;0;20
40739095;"15/02/2017";"05/05/2017";4;MORENO;BONANÇA;0;1
40733793;"14/02/2017";"09/03/2017";4;MORENO;BONANÇA;1;120
40843229;"09/03/2017";"09/03/2017";4;MORENO;BONANÇA;1;150
40879025;"15/03/2017";"15/03/2017";6;MORENO;BONANÇA;0;20
40878669;"15/03/2017";"15/03/2017";6;MORENO;BONANÇA;0;20
40861120;"11/03/2017";"15/03/2017";6;MORENO;BONANÇA;0;32
40740686;"15/02/2017";"15/02/2017";6;MORENO;BONANÇA;0;60
40723265;"13/02/2017";"15/02/2017";6;MORENO;BONANÇA;0;60
41645936;"29/08/2017";"06/09/2017";6;MORENO;BONANÇA;0;20
41690253;"06/09/2017";"12/09/2017";6;MORENO;BONANÇA;0;20
41690290;"06/09/2017";"12/09/2017";6;MORENO;BONANÇA;0;25
40934545;"29/03/2017";"10/04/2017";6;MORENO;BONANÇA;0;20
41731366;"20/09/2017";"21/09/2017";6;MORENO;BONANÇA;0;75
41295949;"26/06/2017";"29/06/2017";1;MORENO;BONANÇA;0;25
41746587;"21/09/2017";"21/09/2017";4;MORENO;BONANÇA;0;75
40735269;"14/02/2017";"14/02/2017";1;MORENO;BONANÇA;0;3.4
40708357;"10/02/2017";"14/02/2017";1;MORENO;BONANÇA;0;20
41672092;"31/08/2017";"06/09/2017";1;MORENO;BONANÇA;0;20
40957853;"05/04/2017";"10/04/2017";1;MORENO;BONANÇA;0;60
41621853;"25/08/2017";"06/09/2017";6;MORENO;BONANÇA;0;20
41145004;"22/05/2017";"09/06/2017";1;MORENO;BONANÇA;0;20
41241363;"09/06/2017";"09/06/2017";1;MORENO;BONANÇA;0;3.4
40975067;"10/04/2017";"11/04/2017";4;MORENO;BONANÇA;0;100
40967947;"07/04/2017";"07/04/2017";1;MORENO;BONANÇA;0;20
40968261;"07/04/2017";"07/04/2017";1;MORENO;BONANÇA;0;20
40934885;"29/03/2017";"07/04/2017";1;MORENO;BONANÇA;0;20
41816893;"05/10/2017";"09/10/2017";8;MORENO;BONANÇA;0;322
41408499;"18/07/2017";"12/09/2017";1;MORENO;BONANÇA;0;32
41646291;"29/08/2017";"06/09/2017";1;MORENO;BONANÇA;0;20
41082912;"05/05/2017";"23/05/2017";1;MORENO;BONANÇA;0;60
41167452;"23/05/2017";"23/05/2017";1;MORENO;BONANÇA;0;60
41169294;"23/05/2017";"23/05/2017";1;MORENO;BONANÇA;0;60
41831574;"09/10/2017";"09/10/2017";4;MORENO;BONANÇA;0;20
41143854;"20/05/2017";"23/05/2017";4;MORENO;BONANÇA;0;20
41817474;"05/10/2017";"09/10/2017";1;MORENO;BONANÇA;0;20
41884650;"19/10/2017";"31/10/2017";1;MORENO;BONANÇA;1;20
41084751;"05/05/2017";"12/05/2017";4;MORENO;BONANÇA;0;20
41222231;"02/06/2017";"14/06/2017";4;MORENO;TAMBUATA;0;20
40855131;"10/03/2017";"14/03/2017";6;MORENO;TAMBUATA;0;50
40733794;"14/02/2017";"15/02/2017";6;MORENO;GALINHA DAGUA;0;60
41984786;"01/11/2017";"01/11/2017";6;MORENO;GALINHA DAGUA;2;20
40896523;"22/03/2017";"01/11/2017";6;MORENO;GALINHA DAGUA;2;60
40865302;"13/03/2017";"15/03/2017";4;MORENO;CIDADE DE DEUS;0;32
40895686;"22/03/2017";"07/04/2017";1;MORENO;CIDADE DE DEUS;0;32
41773687;"26/09/2017";"26/09/2017";8;MORENO;CIDADE DE DEUS;0;75
40792705;"23/02/2017";"24/02/2017";4;MORENO;BONANCA II;0;32
41905431;"23/10/2017";"23/10/2017";1;MORENO;BONANCA II;0;32
40947401;"03/04/2017";"10/04/2017";1;MORENO;BONANCA II;0;75
41482572;"26/07/2017";"26/07/2017";6;OLINDA;JARDIM FRAGOSO;0;20
41835076;"10/10/2017";"10/10/2017";6;OLINDA;JARDIM FRAGOSO;0;20
41835670;"10/10/2017";"10/10/2017";6;OLINDA;JARDIM FRAGOSO;0;25
41846401;"11/10/2017";"11/10/2017";6;OLINDA;JARDIM FRAGOSO;0;20
41835494;"10/10/2017";"11/10/2017";6;OLINDA;JARDIM FRAGOSO;0;75
41835342;"10/10/2017";"10/10/2017";6;OLINDA;JARDIM FRAGOSO;0;20
41846081;"11/10/2017";"11/10/2017";6;OLINDA;JARDIM FRAGOSO;0;20
41846822;"11/10/2017";"11/10/2017";6;OLINDA;JARDIM FRAGOSO;0;75
41845958;"11/10/2017";"11/10/2017";6;OLINDA;JARDIM FRAGOSO;0;0.2
41845702;"11/10/2017";"11/10/2017";6;OLINDA;JARDIM FRAGOSO;0;0.25
42059695;"20/11/2017";"20/11/2017";6;OLINDA;JARDIM FRAGOSO;0;25
42059615;"20/11/2017";"20/11/2017";6;OLINDA;JARDIM FRAGOSO;0;25
41819473;"05/10/2017";"05/10/2017";6;OLINDA;JATOBA;0;50
41820039;"05/10/2017";"05/10/2017";6;OLINDA;JATOBA;0;50
42027350;"10/11/2017";"10/11/2017";6;OLINDA;JATOBA;0;0.5
42027908;"10/11/2017";"10/11/2017";6;OLINDA;JATOBA;0;0.2
42027756;"10/11/2017";"10/11/2017";6;OLINDA;JATOBA;0;0.5
42028119;"10/11/2017";"10/11/2017";6;OLINDA;JATOBA;0;0.5
41818141;"05/10/2017";"05/10/2017";6;OLINDA;JATOBA;0;60
41818988;"05/10/2017";"05/10/2017";6;OLINDA;JATOBA;0;60
42089947;"24/11/2017";"24/11/2017";4;OLINDA;JATOBA;0;0.5
41567607;"11/08/2017";"11/08/2017";4;OLINDA;JATOBA;0;20
41567084;"11/08/2017";"11/08/2017";4;OLINDA;JATOBA;0;0.6
42087240;"24/11/2017";"24/11/2017";6;OLINDA;JATOBA;0;50
42087087;"24/11/2017";"24/11/2017";6;OLINDA;JATOBA;0;0.5
40813154;"06/03/2017";"14/03/2017";6;OLINDA;JATOBA;2;60
41583126;"15/08/2017";"15/08/2017";6;OLINDA;JATOBA;0;0.6
41583623;"15/08/2017";"15/08/2017";6;OLINDA;JATOBA;0;0.5
41583357;"15/08/2017";"15/08/2017";6;OLINDA;JATOBA;0;0.6
41517507;"02/08/2017";"02/08/2017";6;OLINDA;JATOBA;0;50
41516150;"01/08/2017";"01/08/2017";6;OLINDA;JATOBA;0;50
41516540;"01/08/2017";"02/08/2017";6;OLINDA;JATOBA;0;50
41516343;"01/08/2017";"01/08/2017";6;OLINDA;JATOBA;0;50
41404141;"17/07/2017";"17/07/2017";6;OLINDA;JATOBA;0;25
40741148;"15/02/2017";"07/03/2017";6;OLINDA;JATOBA;1;100
41704471;"13/09/2017";"18/09/2017";6;OLINDA;JATOBA;0;100
41719658;"18/09/2017";"18/09/2017";6;OLINDA;JATOBA;0;25
40683590;"07/02/2017";"14/03/2017";6;OLINDA;JATOBA;1;25
42073262;"22/11/2017";"22/11/2017";6;OLINDA;JATOBA;0;60
42062370;"20/11/2017";"22/11/2017";6;OLINDA;JATOBA;0;60
42062140;"20/11/2017";"24/11/2017";6;OLINDA;JATOBA;0;60
41951718;"26/10/2017";"26/10/2017";6;OLINDA;JATOBA;0;60
41951806;"26/10/2017";"26/10/2017";6;OLINDA;JATOBA;0;60
41951340;"26/10/2017";"26/10/2017";6;OLINDA;JATOBA;0;60
42086766;"24/11/2017";"28/11/2017";6;OLINDA;JATOBA;0;0.5
42121890;"28/11/2017";"28/11/2017";6;OLINDA;JATOBA;0;0.5
42121763;"28/11/2017";"28/11/2017";6;OLINDA;JATOBA;0;50
41378244;"12/07/2017";"12/07/2017";6;OLINDA;JATOBA;0;20
41378790;"12/07/2017";"12/07/2017";6;OLINDA;JATOBA;0;20
41378974;"12/07/2017";"12/07/2017";6;OLINDA;JATOBA;0;20
41378905;"12/07/2017";"12/07/2017";6;OLINDA;JATOBA;0;20
41272538;"19/06/2017";"19/06/2017";6;OLINDA;JATOBA;0;32
41404569;"17/07/2017";"17/07/2017";6;OLINDA;JATOBA;0;20
41405322;"17/07/2017";"17/07/2017";6;OLINDA;JATOBA;0;20
41404354;"17/07/2017";"17/07/2017";6;OLINDA;JATOBA;0;20
41404983;"17/07/2017";"17/07/2017";6;OLINDA;JATOBA;0;0.2
41405526;"17/07/2017";"17/07/2017";6;OLINDA;JATOBA;0;50
42051709;"16/11/2017";"16/11/2017";6;OLINDA;JATOBA;0;50
41967677;"30/10/2017";"16/11/2017";6;OLINDA;JATOBA;0;50
41791924;"29/09/2017";"16/11/2017";1;OLINDA;JATOBA;1;20
42053497;"16/11/2017";"16/11/2017";1;OLINDA;JATOBA;1;50
41589094;"16/08/2017";"16/08/2017";6;OLINDA;JATOBA;0;20
41588206;"16/08/2017";"16/08/2017";6;OLINDA;JATOBA;0;0.2
41587747;"16/08/2017";"16/08/2017";6;OLINDA;JATOBA;0;20
41588789;"16/08/2017";"16/08/2017";6;OLINDA;JATOBA;0;0.2
41397185;"14/07/2017";"14/07/2017";6;OLINDA;JATOBA;0;20
41397354;"14/07/2017";"14/07/2017";6;OLINDA;JATOBA;0;20
42227954;"20/12/2017";"20/12/2017";6;OLINDA;JATOBA;0;20
42226354;"20/12/2017";"20/12/2017";6;OLINDA;JATOBA;0;0.32
42226907;"20/12/2017";"20/12/2017";6;OLINDA;JATOBA;0;32
42226196;"20/12/2017";"20/12/2017";6;OLINDA;JATOBA;0;0.2
42210026;"18/12/2017";"20/12/2017";6;OLINDA;JATOBA;0;0.5
41409656;"18/07/2017";"18/07/2017";6;OLINDA;JATOBA;0;50
41406065;"17/07/2017";"18/07/2017";6;OLINDA;JATOBA;0;60
41408804;"18/07/2017";"18/07/2017";6;OLINDA;JATOBA;0;60
41408956;"18/07/2017";"18/07/2017";6;OLINDA;JATOBA;0;60
41380397;"12/07/2017";"12/07/2017";6;OLINDA;JATOBA;0;60
41380595;"12/07/2017";"12/07/2017";6;OLINDA;JATOBA;0;60
41379664;"12/07/2017";"12/07/2017";6;OLINDA;JATOBA;0;60
41378740;"12/07/2017";"12/07/2017";6;OLINDA;JATOBA;0;60
41380698;"12/07/2017";"12/07/2017";6;OLINDA;JATOBA;0;60
42039240;"13/11/2017";"13/11/2017";6;OLINDA;JATOBA;0;1.5
42042829;"13/11/2017";"13/11/2017";6;OLINDA;JATOBA;0;1.5
41901949;"23/10/2017";"03/11/2017";6;OLINDA;JATOBA;1;50
41405790;"17/07/2017";"17/07/2017";6;OLINDA;JATOBA;0;20
41405775;"17/07/2017";"17/07/2017";6;OLINDA;JATOBA;0;20
41593301;"17/08/2017";"17/08/2017";4;OLINDA;JATOBA;0;0.2
41968175;"30/10/2017";"30/10/2017";4;OLINDA;JATOBA;0;25
41964626;"30/10/2017";"30/10/2017";4;OLINDA;JATOBA;0;50
41967529;"30/10/2017";"30/10/2017";4;OLINDA;JATOBA;0;50
41967208;"30/10/2017";"30/10/2017";4;OLINDA;JATOBA;0;20
41970466;"30/10/2017";"30/10/2017";4;OLINDA;JATOBA;0;25
41789079;"28/09/2017";"29/09/2017";4;OLINDA;JATOBA;0;60
41790248;"29/09/2017";"29/09/2017";4;OLINDA;JATOBA;0;60
42262170;"27/12/2017";"27/12/2017";6;OLINDA;JATOBA;0;60
42266822;"27/12/2017";"28/12/2017";4;OLINDA;JATOBA;0;150
41418242;"19/07/2017";"19/07/2017";6;OLINDA;JATOBA;0;20
42000130;"03/11/2017";"03/11/2017";6;OLINDA;JATOBA;0;50
42001102;"03/11/2017";"03/11/2017";6;OLINDA;JATOBA;0;0.2
42000838;"03/11/2017";"03/11/2017";6;OLINDA;JATOBA;0;50
42000958;"03/11/2017";"03/11/2017";6;OLINDA;JATOBA;0;20
42000559;"03/11/2017";"03/11/2017";6;OLINDA;JATOBA;0;50
41530105;"04/08/2017";"16/08/2017";6;OLINDA;JATOBA;1;0.25
41477014;"26/07/2017";"26/07/2017";6;OLINDA;JATOBA;0;20
41476915;"26/07/2017";"26/07/2017";6;OLINDA;JATOBA;0;20
41576124;"14/08/2017";"14/08/2017";6;OLINDA;JATOBA;0;25
41575715;"14/08/2017";"14/08/2017";6;OLINDA;JATOBA;0;0.25
41119623;"17/05/2017";"12/06/2017";6;OLINDA;JATOBA;3;60
42111236;"27/11/2017";"27/11/2017";6;OLINDA;JATOBA;0;20
42071572;"22/11/2017";"27/11/2017";6;OLINDA;JATOBA;0;0.25
42109168;"27/11/2017";"27/11/2017";6;OLINDA;JATOBA;0;0.2
41582545;"15/08/2017";"15/08/2017";6;OLINDA;JATOBA;0;0.25
41582800;"15/08/2017";"15/08/2017";6;OLINDA;JATOBA;0;25
42022639;"08/11/2017";"22/11/2017";6;OLINDA;JATOBA;0;300
41830780;"09/10/2017";"08/11/2017";6;OLINDA;JATOBA;0;60
42086895;"24/11/2017";"24/11/2017";6;OLINDA;JATOBA;0;0.25
42085996;"24/11/2017";"24/11/2017";6;OLINDA;JATOBA;0;100
42086443;"24/11/2017";"24/11/2017";6;OLINDA;JATOBA;0;100
42086753;"24/11/2017";"24/11/2017";6;OLINDA;JATOBA;0;25
42086628;"24/11/2017";"24/11/2017";6;OLINDA;JATOBA;0;0.2
41407388;"17/07/2017";"18/07/2017";6;OLINDA;JATOBA;0;25
41352851;"03/07/2017";"03/07/2017";4;OLINDA;JATOBA;0;60
42022335;"08/11/2017";"08/11/2017";6;OLINDA;JATOBA;0;60
42027526;"10/11/2017";"10/11/2017";6;OLINDA;JATOBA;0;0.5
42029572;"10/11/2017";"10/11/2017";6;OLINDA;JATOBA;0;0.5
42029366;"10/11/2017";"10/11/2017";6;OLINDA;JATOBA;0;0.5
41426285;"20/07/2017";"20/07/2017";6;OLINDA;JATOBA;0;60
41425292;"20/07/2017";"20/07/2017";6;OLINDA;JATOBA;0;50
41426159;"20/07/2017";"20/07/2017";6;OLINDA;JATOBA;0;50
42282694;"28/12/2017";"28/12/2017";4;OLINDA;JATOBA;0;60
42283945;"28/12/2017";"28/12/2017";4;OLINDA;JATOBA;0;60
41357796;"04/07/2017";"04/07/2017";6;OLINDA;JATOBA;0;60
41566319;"11/08/2017";"11/08/2017";6;OLINDA;JATOBA;0;50
41566124;"11/08/2017";"11/08/2017";6;OLINDA;JATOBA;0;50
41566560;"11/08/2017";"11/08/2017";6;OLINDA;JATOBA;0;50
42081654;"23/11/2017";"23/11/2017";6;OLINDA;JATOBA;0;60
41884536;"19/10/2017";"23/11/2017";6;OLINDA;JATOBA;0;60
41275163;"20/06/2017";"20/06/2017";6;OLINDA;JATOBA;0;20
41270001;"19/06/2017";"20/06/2017";6;OLINDA;JATOBA;0;75
41277508;"20/06/2017";"20/06/2017";6;OLINDA;JATOBA;1;25
41271824;"19/06/2017";"20/06/2017";6;OLINDA;JATOBA;1;75
41271824;"19/06/2017";"20/06/2017";6;OLINDA;JATOBA;1;75
41277057;"20/06/2017";"20/06/2017";6;OLINDA;JATOBA;1;20
40852492;"10/03/2017";"10/03/2017";1;OLINDA;JATOBA;1;60
41371663;"10/07/2017";"10/07/2017";6;OLINDA;JATOBA;0;20
41360761;"05/07/2017";"05/07/2017";6;OLINDA;JATOBA;0;250
41360521;"05/07/2017";"05/07/2017";6;OLINDA;JATOBA;0;250
41359044;"05/07/2017";"05/07/2017";6;OLINDA;JATOBA;0;250
41270511;"19/06/2017";"04/07/2017";6;OLINDA;JATOBA;0;60
41253960;"13/06/2017";"14/06/2017";6;OLINDA;JATOBA;0;60
41377015;"11/07/2017";"12/07/2017";1;OLINDA;JATOBA;0;60
41112078;"15/05/2017";"16/05/2017";1;OLINDA;JATOBA;0;50
41116394;"16/05/2017";"16/05/2017";1;OLINDA;JATOBA;0;50
41379138;"12/07/2017";"12/07/2017";6;OLINDA;JATOBA;0;50
41116453;"16/05/2017";"22/05/2017";6;OLINDA;JARDIM ATLANTICO;1;60
42185794;"11/12/2017";"13/12/2017";4;OLINDA;JARDIM ATLANTICO;0;85
42192538;"13/12/2017";"13/12/2017";4;OLINDA;JARDIM ATLANTICO;0;75
42191992;"13/12/2017";"13/12/2017";4;OLINDA;JARDIM ATLANTICO;0;85
42185781;"11/12/2017";"13/12/2017";4;OLINDA;JARDIM ATLANTICO;0;75
41019818;"25/04/2017";"19/05/2017";11;OLINDA;JARDIM ATLANTICO;0;20
42023888;"09/11/2017";"17/11/2017";1;OLINDA;JARDIM ATLANTICO;0;200
41515566;"01/08/2017";"01/08/2017";6;OLINDA;JARDIM ATLANTICO;1;20
41478103;"26/07/2017";"26/07/2017";4;OLINDA;JARDIM ATLANTICO;0;20
41437003;"24/07/2017";"24/07/2017";4;OLINDA;JARDIM ATLANTICO;0;20
41437025;"24/07/2017";"24/07/2017";4;OLINDA;JARDIM ATLANTICO;0;20
41436411;"24/07/2017";"24/07/2017";4;OLINDA;JARDIM ATLANTICO;0;20
41492019;"27/07/2017";"03/08/2017";4;OLINDA;JARDIM ATLANTICO;0;50
41526182;"03/08/2017";"03/08/2017";4;OLINDA;JARDIM ATLANTICO;0;25
41526099;"03/08/2017";"03/08/2017";4;OLINDA;JARDIM ATLANTICO;0;0.2
41533678;"07/08/2017";"16/08/2017";6;OLINDA;JARDIM ATLANTICO;0;20
41540133;"08/08/2017";"08/08/2017";6;OLINDA;JARDIM ATLANTICO;0;25
41437137;"24/07/2017";"24/07/2017";4;OLINDA;JARDIM ATLANTICO;0;20
41411476;"18/07/2017";"24/07/2017";6;OLINDA;JARDIM ATLANTICO;1;20
40903190;"23/03/2017";"28/04/2017";6;OLINDA;JARDIM ATLANTICO;0;20
41827762;"09/10/2017";"10/10/2017";6;OLINDA;JARDIM ATLANTICO;0;85
41399122;"14/07/2017";"14/07/2017";6;OLINDA;JARDIM ATLANTICO;0;20
41398395;"14/07/2017";"14/07/2017";6;OLINDA;JARDIM ATLANTICO;0;75
41398725;"14/07/2017";"14/07/2017";6;OLINDA;JARDIM ATLANTICO;0;20
41585170;"15/08/2017";"15/08/2017";6;OLINDA;JARDIM ATLANTICO;0;25
42266951;"27/12/2017";"11/01/2018";6;OLINDA;JARDIM ATLANTICO;0;60
41714985;"15/09/2017";"15/09/2017";4;OLINDA;JARDIM ATLANTICO;0;200
41687858;"05/09/2017";"05/09/2017";4;OLINDA;JARDIM ATLANTICO;0;20
41682516;"04/09/2017";"05/09/2017";4;OLINDA;JARDIM ATLANTICO;0;200
41500999;"28/07/2017";"16/08/2017";4;OLINDA;JARDIM ATLANTICO;0;20
41592616;"17/08/2017";"17/08/2017";6;OLINDA;JARDIM ATLANTICO;0;25
41584873;"15/08/2017";"15/08/2017";6;OLINDA;JARDIM ATLANTICO;0;25
41514936;"01/08/2017";"01/08/2017";6;OLINDA;JARDIM ATLANTICO;0;25
41513934;"01/08/2017";"01/08/2017";6;OLINDA;JARDIM ATLANTICO;0;75
41515374;"01/08/2017";"01/08/2017";6;OLINDA;JARDIM ATLANTICO;0;25
41494182;"27/07/2017";"03/08/2017";6;OLINDA;JARDIM ATLANTICO;0;25
40736434;"14/02/2017";"15/02/2017";6;OLINDA;JARDIM ATLANTICO;0;0.2
40738631;"15/02/2017";"15/02/2017";6;OLINDA;JARDIM ATLANTICO;0;0.2
40638087;"27/01/2017";"14/02/2017";6;OLINDA;JARDIM ATLANTICO;0;0.2
41604234;"21/08/2017";"30/08/2017";6;OLINDA;JARDIM ATLANTICO;1;20
41833106;"10/10/2017";"17/10/2017";6;OLINDA;JARDIM ATLANTICO;1;32
41065742;"30/04/2017";"19/05/2017";11;OLINDA;JARDIM ATLANTICO;0;60
40640803;"27/01/2017";"10/04/2017";6;OLINDA;JARDIM ATLANTICO;0;60
42187612;"12/12/2017";"13/12/2017";1;OLINDA;JARDIM ATLANTICO;0;0.2
41680378;"02/09/2017";"21/09/2017";6;OLINDA;JARDIM ATLANTICO;9;60
41827825;"09/10/2017";"11/10/2017";6;OLINDA;JARDIM ATLANTICO;1;60
42175684;"07/12/2017";"11/12/2017";6;OLINDA;JARDIM ATLANTICO;0;60
41587374;"16/08/2017";"16/08/2017";6;OLINDA;JARDIM ATLANTICO;0;20
41587120;"16/08/2017";"16/08/2017";6;OLINDA;JARDIM ATLANTICO;0;20
41593399;"17/08/2017";"30/08/2017";6;OLINDA;JARDIM ATLANTICO;1;32
41588750;"16/08/2017";"16/08/2017";6;OLINDA;JARDIM ATLANTICO;2;0
41587913;"16/08/2017";"30/08/2017";6;OLINDA;JARDIM ATLANTICO;2;25
41430543;"21/07/2017";"17/08/2017";6;OLINDA;JARDIM ATLANTICO;0;32
40741231;"15/02/2017";"15/02/2017";6;OLINDA;JARDIM ATLANTICO;0;0.25
41613558;"24/08/2017";"30/08/2017";4;OLINDA;JARDIM ATLANTICO;0;25
41537000;"08/08/2017";"16/08/2017";6;OLINDA;JARDIM ATLANTICO;0;25
41407227;"17/07/2017";"17/07/2017";6;OLINDA;JARDIM ATLANTICO;0;60
41378553;"12/07/2017";"17/07/2017";6;OLINDA;JARDIM ATLANTICO;0;60
41116399;"16/05/2017";"22/05/2017";6;OLINDA;JARDIM ATLANTICO;0;60
42055413;"17/11/2017";"21/11/2017";6;OLINDA;JARDIM ATLANTICO;1;150
40700622;"09/02/2017";"13/02/2017";6;OLINDA;JARDIM ATLANTICO;0;0.25
41409399;"18/07/2017";"18/07/2017";6;OLINDA;JARDIM ATLANTICO;0;60
